user_id,division,plan_type,device_type,signup_channel,marketing_campaign,subscription_start_date,cancellation_date
455,Central,Basic,Tablet,Ads,SummerSale,2024-08-14,
456,Central,Premium,Mobile,Referral,Launch2024,2024-01-05,2024-05-06
457,East,Standard,Desktop,Ads,SummerSale,2024-08-15,2024-09-03
458,Central,Standard,Desktop,Ads,,2024-06-11,
459,East,Basic,Mobile,Ads,,2024-04-10,2024-06-28
460,East,Premium,Desktop,Referral,,2024-04-23,2024-06-22
461,West,Premium,Mobile,Ads,,2024-11-23,
462,East,Standard,Desktop,Email,SpringPromo,2024-03-16,2024-08-08
463,Central,Premium,Mobile,Referral,BlackFriday,2024-11-30,
464,Central,Premium,Tablet,Organic,SpringPromo,2024-03-18,
465,East,Premium,Mobile,Organic,,2024-03-08,2024-06-23
466,Central,Basic,Desktop,Email,BlackFriday,2024-11-27,
467,West,Premium,Mobile,Organic,BlackFriday,2024-11-26,2025-04-17
468,West,Premium,Mobile,Ads,,2024-08-18,
469,Central,Basic,Mobile,Organic,,2024-01-30,2024-02-27
470,Central,Standard,Tablet,Referral,,2024-01-16,
471,West,Standard,Mobile,Email,SummerSale,2024-08-21,
472,West,Premium,Desktop,Referral,Launch2024,2024-01-08,
473,Central,Basic,Mobile,Referral,,2024-03-19,
474,Central,Premium,Mobile,Ads,Launch2024,2024-01-12,
475,West,Standard,Mobile,Referral,BlackFriday,2024-11-28,
476,Central,Premium,Tablet,Ads,Launch2024,2024-01-06,2024-02-16
477,West,Standard,Mobile,Organic,Launch2024,2024-01-03,
478,Central,Basic,Desktop,Referral,BlackFriday,2024-11-28,
479,West,Basic,Tablet,Ads,Launch2024,2024-01-03,
480,West,Premium,Tablet,Referral,,2024-06-02,
481,West,Standard,Mobile,Referral,BlackFriday,2024-11-28,
482,Central,Basic,Desktop,Email,SpringPromo,2024-03-16,2024-04-14
483,Central,Premium,Desktop,Email,,2024-03-22,
484,West,Premium,Mobile,Referral,,2024-09-25,
485,East,Basic,Tablet,Referral,BlackFriday,2024-11-28,2025-01-31
486,Central,Standard,Mobile,Ads,Launch2024,2024-01-01,
487,Central,Basic,Mobile,Email,SpringPromo,2024-03-15,
488,Central,Premium,Mobile,Organic,SummerSale,2024-08-24,
489,Central,Standard,Desktop,Referral,BlackFriday,2024-11-30,
490,Central,Basic,Mobile,Email,BlackFriday,2024-11-25,
491,East,Standard,Mobile,Ads,BlackFriday,2024-11-25,2025-04-19
492,East,Standard,Mobile,Referral,Launch2024,2024-01-10,2024-03-31
493,East,Basic,Mobile,Organic,,2024-03-10,2024-04-09
494,East,Basic,Desktop,Email,SummerSale,2024-08-23,2024-11-24
495,East,Basic,Mobile,Referral,,2024-11-23,
496,Central,Basic,Desktop,Referral,Launch2024,2024-01-02,2024-04-24
497,West,Basic,Mobile,Referral,BlackFriday,2024-11-27,
498,West,Premium,Mobile,Referral,,2024-12-14,
499,West,Premium,Desktop,Referral,BlackFriday,2024-11-26,
500,East,Premium,Desktop,Ads,SpringPromo,2024-03-28,2024-05-29
501,West,Standard,Mobile,Referral,BlackFriday,2024-11-25,
502,West,Premium,Desktop,Referral,BlackFriday,2024-11-28,
503,Central,Standard,Mobile,Organic,,2024-03-27,
504,Central,Standard,Mobile,Referral,Launch2024,2024-01-15,
505,West,Basic,Desktop,Referral,SummerSale,2024-08-19,
506,Central,Basic,Mobile,Referral,SpringPromo,2024-03-17,2024-05-24
507,East,Basic,Desktop,Organic,SpringPromo,2024-03-17,2024-04-16
508,West,Basic,Mobile,Organic,,2024-05-16,
509,West,Standard,Mobile,Ads,,2024-04-01,
510,Central,Standard,Desktop,Referral,BlackFriday,2024-11-25,2025-04-11
511,East,Basic,Mobile,Ads,,2024-06-29,2024-11-04
512,East,Basic,Mobile,Email,SummerSale,2024-08-11,
513,West,Premium,Tablet,Email,SpringPromo,2024-03-29,
514,West,Basic,Tablet,Referral,SpringPromo,2024-03-18,
515,West,Premium,Mobile,Email,,2024-11-03,
516,East,Basic,Mobile,Ads,,2024-07-28,
517,Central,Basic,Mobile,Ads,SpringPromo,2024-03-26,
518,West,Standard,Mobile,Ads,,2024-06-05,
519,East,Standard,Mobile,Organic,Launch2024,2024-01-12,
520,Central,Premium,Desktop,Email,,2024-06-03,
521,East,Standard,Desktop,Organic,Launch2024,2024-01-14,2024-04-16
522,Central,Premium,Mobile,Referral,BlackFriday,2024-11-25,
523,East,Standard,Desktop,Email,SpringPromo,2024-03-26,2024-08-09
524,West,Basic,Mobile,Ads,Launch2024,2024-01-14,2024-03-26
525,Central,Basic,Mobile,Referral,,2024-09-03,
526,East,Standard,Mobile,Ads,SpringPromo,2024-03-30,
527,West,Premium,Mobile,Organic,SummerSale,2024-08-15,
528,Central,Standard,Desktop,Organic,,2024-02-19,
529,Central,Basic,Tablet,Organic,,2024-11-17,
530,West,Basic,Mobile,Referral,Launch2024,2024-01-04,
531,West,Premium,Mobile,Referral,SpringPromo,2024-03-22,
532,Central,Standard,Mobile,Referral,SpringPromo,2024-03-24,
533,West,Premium,Mobile,Ads,BlackFriday,2024-11-29,
534,Central,Premium,Desktop,Referral,,2024-04-03,
535,East,Basic,Mobile,Ads,,2024-12-15,2025-04-08
536,East,Standard,Mobile,Email,,2024-01-08,2024-01-18
537,West,Premium,Mobile,Organic,,2024-08-22,
538,Central,Premium,Tablet,Email,SummerSale,2024-08-25,
539,Central,Standard,Tablet,Email,SummerSale,2024-08-11,2024-11-13
540,Central,Basic,Mobile,Referral,,2024-05-20,
541,East,Basic,Mobile,Organic,BlackFriday,2024-11-28,2024-12-22
542,West,Premium,Mobile,Referral,,2024-01-26,
543,West,Premium,Mobile,Email,SpringPromo,2024-03-23,
544,Central,Standard,Mobile,Organic,,2024-04-30,
545,West,Premium,Mobile,Organic,BlackFriday,2024-11-24,2025-01-15
546,West,Premium,Mobile,Ads,SpringPromo,2024-03-19,
547,East,Premium,Mobile,Email,Launch2024,2024-01-07,2024-05-10
548,Central,Basic,Desktop,Email,BlackFriday,2024-11-26,
549,East,Basic,Mobile,Ads,SpringPromo,2024-03-26,
550,West,Standard,Mobile,Email,,2024-04-02,
551,West,Premium,Desktop,Organic,SummerSale,2024-08-13,2024-12-09
552,Central,Basic,Desktop,Email,,2024-09-08,
553,East,Basic,Desktop,Referral,SummerSale,2024-08-22,
554,Central,Standard,Tablet,Ads,SummerSale,2024-08-24,
555,East,Standard,Desktop,Referral,SummerSale,2024-08-10,
556,Central,Standard,Mobile,Email,,2024-01-02,
557,Central,Premium,Desktop,Email,SpringPromo,2024-03-23,
558,West,Premium,Mobile,Ads,SpringPromo,2024-03-23,
559,East,Standard,Desktop,Ads,,2024-10-17,2024-11-27
560,West,Premium,Mobile,Ads,,2024-06-13,
561,Central,Basic,Desktop,Email,,2024-02-14,2024-03-17
562,West,Premium,Mobile,Organic,BlackFriday,2024-11-28,
563,West,Standard,Desktop,Referral,BlackFriday,2024-11-25,
564,West,Premium,Mobile,Organic,Launch2024,2024-01-15,
565,West,Basic,Mobile,Email,,2024-10-31,
566,West,Premium,Mobile,Organic,,2024-07-07,
567,West,Basic,Tablet,Organic,,2024-07-02,
568,Central,Standard,Mobile,Email,,2024-12-19,2025-01-22
569,East,Basic,Mobile,Email,SpringPromo,2024-03-24,
570,Central,Basic,Mobile,Ads,Launch2024,2024-01-01,2024-02-06
571,East,Basic,Mobile,Referral,BlackFriday,2024-11-30,2025-04-25
572,Central,Basic,Mobile,Referral,Launch2024,2024-01-03,
573,Central,Premium,Desktop,Referral,,2024-04-11,
574,West,Premium,Desktop,Organic,,2024-03-12,
575,West,Premium,Mobile,Email,,2024-11-30,
576,Central,Basic,Mobile,Email,,2024-09-11,
577,Central,Basic,Mobile,Ads,Launch2024,2024-01-12,
578,West,Premium,Desktop,Referral,BlackFriday,2024-11-29,
579,West,Standard,Mobile,Ads,SpringPromo,2024-03-23,
580,Central,Premium,Mobile,Referral,SummerSale,2024-08-11,
581,Central,Standard,Mobile,Organic,BlackFriday,2024-11-24,
582,West,Premium,Tablet,Email,SummerSale,2024-08-12,2024-09-18
583,East,Basic,Mobile,Referral,SummerSale,2024-08-12,
584,West,Basic,Mobile,Ads,SpringPromo,2024-03-16,
585,West,Premium,Mobile,Referral,BlackFriday,2024-11-30,
586,West,Basic,Mobile,Email,,2024-12-08,
587,Central,Basic,Mobile,Email,BlackFriday,2024-11-26,
588,Central,Basic,Mobile,Organic,,2024-03-28,
589,West,Basic,Mobile,Email,,2024-03-05,2024-07-13
590,West,Standard,Mobile,Email,BlackFriday,2024-11-26,2025-01-30
591,West,Standard,Mobile,Organic,,2024-09-28,
592,Central,Premium,Mobile,Referral,,2024-01-08,
593,Central,Basic,Mobile,Ads,BlackFriday,2024-11-28,
594,Central,Premium,Desktop,Ads,,2024-02-26,
595,West,Standard,Desktop,Organic,Launch2024,2024-01-03,
596,East,Premium,Tablet,Email,Launch2024,2024-01-02,
597,East,Premium,Mobile,Ads,,2024-03-06,2024-04-23
598,West,Basic,Tablet,Ads,SpringPromo,2024-03-25,
599,West,Standard,Desktop,Ads,SpringPromo,2024-03-25,
600,West,Premium,Mobile,Referral,,2024-11-12,
601,East,Basic,Mobile,Email,SpringPromo,2024-03-17,2024-05-18
602,West,Premium,Tablet,Organic,BlackFriday,2024-11-29,
603,West,Standard,Tablet,Organic,,2024-04-23,2024-07-11
604,West,Premium,Mobile,Organic,,2024-09-09,
605,West,Standard,Tablet,Ads,,2024-04-14,
606,West,Premium,Mobile,Email,SummerSale,2024-08-25,
607,West,Basic,Tablet,Ads,,2024-08-12,
608,Central,Basic,Desktop,Ads,BlackFriday,2024-11-30,2025-03-30
609,East,Basic,Desktop,Referral,,2024-10-04,
610,West,Premium,Mobile,Organic,SummerSale,2024-08-18,
611,West,Premium,Desktop,Organic,,2024-08-29,2024-12-29
612,Central,Standard,Desktop,Email,BlackFriday,2024-11-24,2025-03-27
613,East,Basic,Desktop,Email,,2024-06-25,
614,Central,Basic,Mobile,Referral,SummerSale,2024-08-11,2024-11-16
615,West,Standard,Mobile,Referral,SpringPromo,2024-03-30,
616,Central,Basic,Desktop,Referral,SummerSale,2024-08-20,2024-10-04
617,West,Premium,Mobile,Organic,,2024-04-15,
618,West,Premium,Mobile,Email,BlackFriday,2024-11-24,
619,West,Premium,Mobile,Ads,,2024-11-16,
620,East,Basic,Mobile,Referral,,2024-04-02,2024-07-28
621,East,Basic,Desktop,Referral,SummerSale,2024-08-16,2024-11-01
622,Central,Basic,Mobile,Email,SpringPromo,2024-03-23,
623,East,Basic,Mobile,Referral,,2024-07-12,2024-09-23
624,Central,Basic,Mobile,Referral,Launch2024,2024-01-05,
625,East,Basic,Mobile,Referral,BlackFriday,2024-11-26,
626,West,Premium,Desktop,Email,,2024-01-26,
627,Central,Basic,Mobile,Referral,SpringPromo,2024-03-25,
628,West,Premium,Tablet,Organic,,2024-06-22,
629,Central,Standard,Tablet,Ads,SummerSale,2024-08-25,
630,Central,Premium,Mobile,Organic,,2024-03-06,
631,West,Premium,Mobile,Ads,SpringPromo,2024-03-27,
632,West,Premium,Mobile,Ads,,2024-02-08,
633,East,Basic,Desktop,Organic,,2024-01-17,2024-05-01
634,West,Premium,Mobile,Email,BlackFriday,2024-11-26,
635,Central,Premium,Desktop,Email,Launch2024,2024-01-07,
636,West,Standard,Mobile,Referral,SummerSale,2024-08-16,2024-10-23
637,West,Premium,Mobile,Ads,,2024-07-29,2024-12-03
638,West,Basic,Desktop,Organic,,2024-08-16,
639,Central,Basic,Tablet,Email,,2024-03-13,
640,East,Standard,Mobile,Organic,BlackFriday,2024-11-25,2025-01-13
641,Central,Premium,Tablet,Referral,,2024-05-28,2024-07-17
642,Central,Basic,Mobile,Ads,SummerSale,2024-08-13,2024-12-23
643,East,Basic,Desktop,Organic,SpringPromo,2024-03-27,2024-05-29
644,Central,Premium,Tablet,Ads,SpringPromo,2024-03-17,2024-07-28
645,Central,Standard,Mobile,Ads,,2024-11-12,
646,West,Premium,Mobile,Organic,,2024-09-06,
647,West,Standard,Mobile,Ads,Launch2024,2024-01-01,
648,West,Standard,Mobile,Email,Launch2024,2024-01-11,
649,East,Premium,Mobile,Ads,,2024-09-23,
650,Central,Standard,Desktop,Email,BlackFriday,2024-11-28,2024-12-22
651,West,Standard,Desktop,Email,,2024-07-19,
652,East,Basic,Mobile,Organic,SummerSale,2024-08-22,
653,West,Premium,Mobile,Ads,BlackFriday,2024-11-25,
654,Central,Standard,Mobile,Ads,SummerSale,2024-08-16,
655,East,Basic,Mobile,Referral,Launch2024,2024-01-06,
656,Central,Basic,Mobile,Email,Launch2024,2024-01-11,
657,East,Premium,Desktop,Email,,2024-12-07,2025-04-19
658,Central,Standard,Mobile,Ads,,2024-12-12,2025-03-12
659,West,Basic,Mobile,Ads,,2024-04-04,2024-05-06
660,Central,Basic,Mobile,Organic,Launch2024,2024-01-09,
661,West,Standard,Tablet,Referral,Launch2024,2024-01-12,
662,West,Standard,Mobile,Email,,2024-03-09,
663,East,Premium,Mobile,Ads,,2024-09-12,
664,East,Basic,Mobile,Organic,SpringPromo,2024-03-20,2024-08-01
665,Central,Premium,Mobile,Organic,,2024-03-25,
666,East,Standard,Mobile,Ads,SummerSale,2024-08-11,
667,West,Premium,Mobile,Organic,BlackFriday,2024-11-25,
668,Central,Premium,Mobile,Ads,,2024-07-07,
669,West,Premium,Mobile,Organic,SummerSale,2024-08-18,
670,West,Basic,Mobile,Ads,,2024-05-02,
671,West,Premium,Mobile,Organic,SummerSale,2024-08-21,
672,East,Standard,Mobile,Organic,BlackFriday,2024-11-28,2025-03-31
673,Central,Premium,Mobile,Email,SummerSale,2024-08-19,
674,Central,Basic,Mobile,Ads,,2024-09-28,2024-12-12
675,West,Standard,Mobile,Organic,SummerSale,2024-08-19,
676,Central,Standard,Mobile,Organic,SpringPromo,2024-03-18,
677,Central,Standard,Mobile,Email,,2024-05-08,
678,West,Basic,Desktop,Referral,,2024-12-02,
679,East,Basic,Desktop,Ads,,2024-09-05,
680,Central,Basic,Mobile,Referral,SummerSale,2024-08-11,
681,Central,Basic,Desktop,Organic,SummerSale,2024-08-12,
682,West,Basic,Desktop,Email,BlackFriday,2024-11-28,
683,West,Basic,Mobile,Ads,,2024-05-31,
684,West,Premium,Desktop,Ads,,2024-05-18,
685,East,Basic,Mobile,Organic,BlackFriday,2024-11-26,
686,Central,Premium,Mobile,Referral,BlackFriday,2024-11-26,
687,Central,Basic,Desktop,Referral,SummerSale,2024-08-20,
688,Central,Standard,Mobile,Ads,Launch2024,2024-01-14,
689,East,Standard,Mobile,Ads,SpringPromo,2024-03-26,
690,East,Standard,Desktop,Organic,Launch2024,2024-01-05,2024-02-27
691,Central,Standard,Desktop,Organic,,2024-12-13,2025-02-23
692,Central,Basic,Mobile,Email,SummerSale,2024-08-18,
693,East,Basic,Mobile,Organic,,2024-04-17,2024-08-15
694,East,Basic,Mobile,Organic,Launch2024,2024-01-01,2024-03-21
695,East,Basic,Desktop,Ads,,2024-08-30,2024-09-29
696,West,Basic,Desktop,Email,SummerSale,2024-08-17,
697,Central,Standard,Mobile,Email,,2024-09-05,
698,East,Basic,Desktop,Email,,2024-10-31,
699,East,Standard,Desktop,Referral,SummerSale,2024-08-22,2024-12-08
700,West,Standard,Desktop,Organic,BlackFriday,2024-11-29,2025-04-12
701,East,Standard,Mobile,Organic,,2024-08-15,
702,West,Premium,Mobile,Referral,,2024-07-12,
703,East,Basic,Mobile,Ads,Launch2024,2024-01-08,
704,West,Premium,Mobile,Referral,,2024-05-01,
705,West,Premium,Mobile,Organic,,2024-02-21,
706,West,Basic,Desktop,Referral,,2024-02-12,
707,Central,Basic,Desktop,Email,,2024-06-21,2024-08-21
708,West,Premium,Mobile,Email,SpringPromo,2024-03-17,
709,West,Standard,Mobile,Referral,,2024-05-07,2024-08-19
710,Central,Premium,Mobile,Email,SummerSale,2024-08-18,
711,West,Premium,Mobile,Email,Launch2024,2024-01-03,
712,Central,Standard,Tablet,Email,,2024-09-26,
713,West,Premium,Mobile,Referral,,2024-11-22,
714,East,Basic,Tablet,Email,,2024-06-24,2024-09-21
715,West,Standard,Desktop,Referral,,2024-12-09,
716,East,Basic,Desktop,Organic,SpringPromo,2024-03-27,
717,Central,Basic,Mobile,Ads,Launch2024,2024-01-01,
718,West,Standard,Mobile,Ads,,2024-04-15,
719,West,Premium,Tablet,Email,,2024-11-23,
720,West,Standard,Desktop,Email,BlackFriday,2024-11-29,
721,West,Standard,Desktop,Organic,Launch2024,2024-01-12,
722,East,Standard,Desktop,Referral,SpringPromo,2024-03-27,2024-08-23
723,Central,Premium,Mobile,Organic,BlackFriday,2024-11-24,
724,Central,Basic,Mobile,Email,,2024-11-18,
725,West,Premium,Mobile,Ads,BlackFriday,2024-11-28,
726,West,Premium,Desktop,Organic,Launch2024,2024-01-10,
727,Central,Standard,Mobile,Organic,Launch2024,2024-01-13,
728,West,Standard,Desktop,Organic,Launch2024,2024-01-09,
729,East,Standard,Mobile,Ads,,2024-09-07,2024-10-30
730,Central,Basic,Mobile,Ads,,2024-06-10,
731,East,Standard,Mobile,Organic,BlackFriday,2024-11-27,2025-03-29
732,West,Standard,Mobile,Email,Launch2024,2024-01-04,
733,Central,Basic,Mobile,Referral,,2024-03-06,
734,West,Standard,Tablet,Email,,2024-03-13,
735,West,Basic,Tablet,Organic,,2024-05-30,
736,East,Standard,Desktop,Email,,2024-09-17,2024-11-17
737,Central,Basic,Tablet,Email,Launch2024,2024-01-08,
738,Central,Basic,Mobile,Email,BlackFriday,2024-11-29,
739,West,Standard,Mobile,Organic,SpringPromo,2024-03-23,2024-05-27
740,East,Basic,Desktop,Referral,Launch2024,2024-01-15,
741,West,Basic,Mobile,Ads,SpringPromo,2024-03-18,
742,West,Basic,Desktop,Referral,,2024-05-04,
743,Central,Basic,Mobile,Email,,2024-11-17,
744,Central,Premium,Mobile,Ads,,2024-06-22,
745,Central,Standard,Mobile,Ads,Launch2024,2024-01-03,
746,West,Basic,Desktop,Ads,SummerSale,2024-08-19,2024-10-31
747,West,Premium,Mobile,Ads,Launch2024,2024-01-10,2024-03-31
748,Central,Basic,Mobile,Referral,,2024-07-16,
749,West,Premium,Mobile,Email,,2024-01-08,
750,West,Premium,Mobile,Email,SummerSale,2024-08-23,
751,West,Standard,Mobile,Referral,,2024-09-14,
752,East,Standard,Desktop,Referral,Launch2024,2024-01-10,2024-01-27
753,West,Premium,Mobile,Organic,BlackFriday,2024-11-28,2025-01-06
754,East,Basic,Mobile,Email,SummerSale,2024-08-14,2024-09-02
755,West,Standard,Mobile,Email,Launch2024,2024-01-01,
756,West,Premium,Mobile,Ads,SummerSale,2024-08-24,
757,West,Standard,Desktop,Ads,,2024-06-23,
758,Central,Basic,Desktop,Organic,BlackFriday,2024-11-29,
759,West,Premium,Mobile,Ads,SpringPromo,2024-03-26,
760,East,Standard,Mobile,Ads,BlackFriday,2024-11-24,2025-03-28
761,East,Standard,Desktop,Organic,Launch2024,2024-01-11,
762,West,Standard,Mobile,Organic,,2024-12-15,2025-03-15
763,West,Standard,Desktop,Organic,,2024-10-03,2025-02-28
764,Central,Standard,Tablet,Organic,,2024-02-21,
765,Central,Premium,Mobile,Referral,,2024-12-04,
766,Central,Standard,Tablet,Ads,BlackFriday,2024-11-29,2025-01-24
767,East,Standard,Desktop,Ads,BlackFriday,2024-11-29,2025-04-01
768,West,Basic,Mobile,Ads,,2024-10-16,
769,Central,Standard,Mobile,Organic,Launch2024,2024-01-10,
770,East,Basic,Mobile,Referral,BlackFriday,2024-11-26,
771,West,Standard,Mobile,Organic,,2024-07-25,2024-08-28
772,Central,Basic,Desktop,Organic,,2024-12-13,
773,East,Standard,Mobile,Referral,,2024-10-02,
774,East,Basic,Mobile,Referral,SummerSale,2024-08-11,2024-11-09
775,West,Standard,Mobile,Organic,SpringPromo,2024-03-21,
776,East,Basic,Mobile,Referral,,2024-04-06,
777,Central,Standard,Desktop,Organic,,2024-02-29,2024-05-21
778,West,Standard,Desktop,Ads,,2024-07-06,2024-07-31
779,West,Basic,Mobile,Email,SpringPromo,2024-03-23,
780,Central,Premium,Mobile,Ads,,2024-10-23,
781,Central,Basic,Desktop,Email,SpringPromo,2024-03-29,
782,West,Standard,Mobile,Organic,,2024-02-10,
783,West,Basic,Mobile,Referral,,2024-08-06,
784,Central,Premium,Desktop,Organic,,2024-04-11,
785,West,Standard,Desktop,Email,,2024-03-30,
786,East,Standard,Mobile,Organic,BlackFriday,2024-11-27,
787,East,Basic,Desktop,Organic,Launch2024,2024-01-15,
788,West,Premium,Mobile,Ads,,2024-11-06,
789,West,Premium,Mobile,Email,BlackFriday,2024-11-26,
790,West,Premium,Desktop,Ads,,2024-10-04,
791,West,Premium,Mobile,Ads,SummerSale,2024-08-18,
792,West,Premium,Mobile,Organic,SpringPromo,2024-03-30,
793,Central,Basic,Desktop,Referral,SummerSale,2024-08-17,
794,Central,Standard,Desktop,Email,,2024-07-01,
795,West,Premium,Tablet,Email,,2024-05-29,
796,West,Basic,Mobile,Ads,,2024-09-27,2024-11-13
797,West,Standard,Mobile,Email,,2024-12-28,2025-04-01
798,Central,Premium,Mobile,Organic,,2024-10-10,
799,Central,Basic,Desktop,Referral,BlackFriday,2024-11-28,2025-04-01
800,East,Basic,Desktop,Email,SpringPromo,2024-03-30,
801,West,Basic,Tablet,Ads,,2024-05-15,
802,West,Premium,Desktop,Referral,,2024-02-24,
803,West,Standard,Mobile,Ads,SummerSale,2024-08-18,
804,West,Premium,Desktop,Referral,SummerSale,2024-08-14,
805,Central,Standard,Mobile,Ads,,2024-08-27,2024-10-07
806,Central,Standard,Mobile,Email,SpringPromo,2024-03-20,
807,Central,Basic,Mobile,Referral,SummerSale,2024-08-17,
808,East,Basic,Tablet,Ads,SummerSale,2024-08-13,
809,Central,Premium,Desktop,Referral,,2024-06-24,
810,West,Standard,Mobile,Referral,,2024-10-04,
811,West,Premium,Mobile,Referral,SpringPromo,2024-03-25,2024-07-04
812,West,Premium,Mobile,Ads,SummerSale,2024-08-20,
813,West,Basic,Mobile,Referral,SummerSale,2024-08-22,
814,Central,Standard,Desktop,Referral,SummerSale,2024-08-15,
815,West,Basic,Mobile,Referral,,2024-12-03,
816,West,Premium,Tablet,Email,,2024-10-29,2025-01-27
817,West,Premium,Desktop,Referral,SummerSale,2024-08-18,
818,East,Basic,Desktop,Ads,,2024-12-05,2025-02-28
819,West,Premium,Mobile,Referral,,2024-08-03,2024-11-04
820,West,Premium,Mobile,Referral,,2024-02-02,
821,West,Premium,Tablet,Referral,BlackFriday,2024-11-28,
822,Central,Basic,Tablet,Referral,BlackFriday,2024-11-30,
823,Central,Basic,Desktop,Organic,,2024-07-21,
824,East,Premium,Mobile,Organic,,2024-12-08,2025-02-25
825,West,Premium,Desktop,Organic,,2024-01-21,
826,West,Standard,Desktop,Referral,,2024-07-29,
827,East,Basic,Desktop,Email,Launch2024,2024-01-02,2024-04-25
828,Central,Premium,Mobile,Ads,Launch2024,2024-01-12,
829,East,Standard,Mobile,Organic,SpringPromo,2024-03-28,
830,West,Basic,Mobile,Email,SpringPromo,2024-03-26,2024-05-27
831,West,Premium,Mobile,Organic,,2024-04-02,
832,West,Standard,Desktop,Email,BlackFriday,2024-11-24,2025-02-04
833,West,Basic,Tablet,Ads,BlackFriday,2024-11-30,
834,Central,Standard,Mobile,Ads,,2024-03-09,
835,West,Basic,Mobile,Email,Launch2024,2024-01-04,
836,West,Premium,Mobile,Ads,BlackFriday,2024-11-26,
837,East,Basic,Desktop,Organic,,2024-02-29,
838,West,Premium,Desktop,Ads,,2024-05-10,
839,West,Standard,Mobile,Email,Launch2024,2024-01-07,
840,Central,Premium,Mobile,Organic,,2024-04-01,
841,Central,Standard,Mobile,Email,Launch2024,2024-01-04,2024-03-16
842,West,Premium,Mobile,Referral,,2024-08-07,
843,West,Premium,Desktop,Email,SummerSale,2024-08-17,
844,West,Basic,Mobile,Organic,Launch2024,2024-01-11,
845,West,Premium,Tablet,Referral,,2024-03-20,
846,East,Basic,Desktop,Referral,,2024-09-08,2024-11-03
